setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
74,Healing,3GNlFyD9YUqLJy2u7W8h2M,0.159,0.0578,1,-25.511,1,0.0425,0.87,0.765,0.111,0.112,70.358
75,Pure And Calm,663LF9heB9sWluligQWpG8,0.166,0.093,10,-23.23,1,0.0421,0.952,0.974,0.11,0.135,63.797
76,Slow,4C18P7OaNo271fYNnbpoVR,0.229,0.055,5,-18.161,1,0.0381,0.902,0.883,0.102,0.0435,73.826
77,A Time To Pause,65cWxl3AnLKcTBetEQ4Bjt,0.254,0.0092,5,-24.877,1,0.0385,0.974,0.917,0.119,0.204,69.125
78,The Shore,7BCmEyju8nsLtkC7EZS5sR,0.165,0.0435,0,-32.837,1,0.0439,0.928,0.947,0.0967,0.0353,72.642
79,Awareness,2RBhMHPkJBQMrVTjqpwtbW,0.173,0.101,10,-24.617,1,0.0384,0.867,0.894,0.11,0.0375,77.596
80,Wandering,3DSmKmCgRH7vSmdZXBbH4P,0.215,0.128,0,-19.407,1,0.0409,0.721,0.941,0.0862,0.0829,139.983
81,Tum Somnum,5a02D8HngkNPXN7D30qxBQ,0.0975,0.0434,8,-27.878,1,0.0392,0.993,0.931,0.131,0.106,68.151
82,Chuska,6rvltM3hjcZ9JPlNsZ0v6D,0.162,0.148,9,-20.998,1,0.0357,0.926,0.948,0.0921,0.0365,103.907
83,Dreams in the Wind,4D0uy3JWqfanEiYfYK6lcq,0.174,0.138,0,-21.229,1,0.037,0.906,0.414,0.111,0.0393,82.149
84,He Needs Help,39hBYtqNwwl7v0gynAWyZj,0.141,0.0449,0,-26.108,1,0.0364,0.949,0.961,0.0872,0.0377,67.461
85,Purple Sunrise,6DkUtEi0XgqV8LmnbDVpna,0.349,0.127,8,-20.43,1,0.0401,0.945,0.834,0.106,0.0574,67.981
86,Prashansaneey,3Setdymx44HIU2wb7sW5s6,0.162,0.0189,1,-32.272,1,0.0443,0.928,0.932,0.112,0.0379,80.474
87,Floating,06m4j7MuQSWGfquM7qCH89,0.189,0.00727,9,-30.758,1,0.0375,0.982,0.906,0.0909,0.264,68.87
88,Adrift in Time,41GSq7PxoKXyXNsYNRDSkT,0.345,0.0574,7,-22.112,1,0.0366,0.872,0.862,0.112,0.052,116.54
89,Reasons For Being,5tY0sWgi6v0UEibwYjfWlL,0.141,0.0282,7,-30.003,0,0.0454,0.98,0.906,0.104,0.0658,145.22
90,Elixir,3qdcjaWIyUvivaO5lcpe0J,0.188,0.183,0,-21.497,1,0.039,0.842,0.829,0.0888,0.039,84.593
91,These Steady Hands,3IIJBXhYKDDRk5UAaSSacY,0.349,0.294,2,-16.478,1,0.0326,0.825,0.894,0.107,0.389,67.995
92,Suaimhneas,7q9ehvNtDAyhFFD7w9L4yo,0.217,0.141,11,-19.913,0,0.0369,0.968,0.835,0.111,0.0732,117.029
93,Pathways,67hrn4W0iAgUWwkVpmplTW,0.163,0.0273,3,-25.694,1,0.0444,0.905,0.974,0.112,0.0698,129.981
94,Falling Stars,6nx6oC4HgnZOxC4dgsPiIU,0.261,0.0257,1,-25.711,1,0.0406,0.956,0.878,0.111,0.0795,72.323
95,Essence,1sab9eLTbZCDOHxFAnO00e,0.207,0.17,0,-21.361,1,0.0393,0.964,0.955,0.124,0.0359,93.356
96,Moment of Clarity,1h7XRTgZYY0TYDjYDnLfju,0.18,0.18,1,-22.439,1,0.0324,0.917,0.94,0.112,0.0713,64.105
97,Floating,4BoKls3fZWdNJLgpoG8xcM,0.151,0.224,4,-17.596,1,0.0415,0.981,0.971,0.114,0.0362,69.421
98,Empty Spaces,02hFekfpXLbeoBIdCEgbBc,0.193,0.0274,5,-31.528,1,0.0408,0.538,0.816,0.119,0.0472,79.823
99,Illuminous,4BF3edqOaAcQiavsuigQq9,0.203,0.0247,2,-27.602,1,0.0367,0.958,0.798,0.0759,0.0398,76.907
100,Atmos Eleven,0RIJAaogvQkeFuZVPhYlma,0.174,0.00449,6,-37.192,1,0.0387,0.99,0.934,0.0848,0.0581,67.42
100,Atmos Eleven,0RIJAaogvQkeFuZVPhYlma,0.174,0.00449,6,-37.192,1,0.0387,0.99,0.934,0.0848,0.0581,67.42
101,Rosemary,2RFKUV4kldNDEYE3RkNtpE,0.324,0.0413,9,-21.597,0,0.035,0.882,0.815,0.107,0.0315,97.902
102,Sacred Spirit,1reqQIEvu8AoiHf6xP0kOO,0.206,0.0668,11,-27.881,0,0.0534,0.99,0.931,0.0883,0.0687,132.547
103,Passed the Heliosphere,2qY229WUHhY4sWfPxeXZrg,0.0895,0.0663,7,-26.715,1,0.0581,0.941,0.829,0.105,0.0472,67.721
104,Path of Light,0AXQFmU88hVhan5teKTPl5,0.0657,0.0739,3,-20.907,0,0.0454,0.992,0.934,0.119,0.0358,57.31
105,...There You Are!,37bWNUTzhM1DvYyOEXY0rC,0.0797,0.032,5,-28.533,1,0.0464,0.968,0.977,0.364,0.0715,62.399
