setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
121,so young,6kpwyBch6Hbvoz0MP9HrCa,0.533,0.861,1,-3.282,0,0.0552,0.00242,0.00998,0.109,0.316,174.066
122,Maneki Neko,3OW0blV0z3iBPA2t6an8pd,0.751,0.744,11,-5.746,0,0.0519,0.01,4.45e-05,0.0695,0.86,153.956
123,Staring at the Ceiling,1vPRVC9OhWpLUFmHwUCziG,0.628,0.578,1,-6.865,1,0.0377,0.215,1.77e-06,0.184,0.365,140.012
124,STFU...ur done,2V47hvJ7KTgEtfgEbwm6DN,0.831,0.743,1,-5.104,1,0.0884,0.192,0.0,0.114,0.841,140.008
125,psilocybin,1ufK3rzM9TLcsazLdjGAo8,0.656,0.598,6,-10.087,1,0.094,0.318,0.0,0.0942,0.227,150.092
126,your clothes,5gFfE8UgFslvqjVQw7dktZ,0.488,0.83,5,-4.492,0,0.0512,0.0542,0.000726,0.608,0.402,134.949
127,Boucher,27xtIMe0h6xuDd0b29kR1v,0.562,0.801,1,-6.94,1,0.045,0.00528,1.18e-05,0.409,0.407,159.897
128,Freaky (RGB),0tPgSBLHa0fPOVdCeOzLQS,0.683,0.597,2,-7.082,1,0.0565,0.0842,0.00167,0.116,0.31,144.953
129,money machine,61bwFjzXGG1x2aZsANdLyl,0.68,0.659,6,-7.186,1,0.151,0.229,0.0,0.474,0.75,98.877
130,no more,46RrAbibdqv8FpIgoEwSkL,0.661,0.49,3,-5.441,1,0.0969,0.5,0.0,0.0887,0.679,85.072
131,icarus,5L1eW2bt7pDbjhNLKWKom2,0.621,0.838,9,-5.006,0,0.0909,0.0416,0.0,0.347,0.329,103.103
132,the fractal song,7LTJ2alkzEumlU6bPEMm9e,0.679,0.886,5,-3.114,1,0.0742,0.098,0.0,0.0632,0.727,152.073
133,Shut Up !,1daJ96vO2XVqiVfzM0vvHe,0.57,0.843,3,-4.157,1,0.0593,0.0273,6.37e-06,0.129,0.498,76.024
134,calcimine,2vhjmUOgdBZT9jZdX5CUX7,0.569,0.932,8,-7.055,1,0.103,0.119,0.000182,0.235,0.229,140.967
135,hair,5N2qTSAxrgR9KC9VGiaJLh,0.5,0.577,1,-2.564,0,0.0397,0.592,0.0,0.288,0.181,94.057
136,4MOODss,6pFS1Q3ahb61zbdpDjh0va,0.831,0.687,1,-5.595,1,0.0355,0.159,1.54e-05,0.21,0.782,128.021
137,doitrightback,6IglDAMJ38U1IzGa13X2po,0.686,0.705,3,-5.525,1,0.26,0.143,3.23e-05,0.334,0.598,123.184
138,the fun song,2ZJ53wrAnnElj4lv3dPtIZ,0.384,0.865,0,-5.808,1,0.0456,0.0565,0.0773,0.0967,0.153,129.431
139,a lie,3iAudZdHSkeMrT1t6L1vIk,0.553,0.344,3,-11.075,0,0.0375,0.0157,0.00763,0.115,0.124,144.9
140,portland,4SHZsJ8mwyWkv1zK6uGfP5,0.644,0.893,5,-3.246,0,0.189,0.0878,0.0,0.11,0.398,75.278
