setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
16,Dub,2Ocbja3GNcxq9Ualmmvfc1,0.727,0.532,2,-7.353,1,0.239,0.00391,0.0,0.111,0.276,75.508
17,Substance,6uLimhxMmX7fjn2ZQ16WYk,0.599,0.32,3,-13.716,0,0.0787,0.26,0.0,0.106,0.197,70.998
18,I Feel Funny,2AVaz5BV1gTrjSZt0HZ8dV,0.961,0.14,1,-12.742,1,0.59,0.333,0.00689,0.111,0.234,120.019
19,WERKKK,708tKJhHcGSsYoxd5SBr7W,0.588,0.56,1,-7.766,0,0.159,0.102,0.0,0.323,0.0431,133.914
20,MURDAMAN!,4Nz9WVrMWeSubvPqLLEdTJ,0.593,0.707,1,-4.318,1,0.0384,0.000425,1.81e-05,0.178,0.0422,147.021
21,No Big Deal,13onhP0FAk3dKOnjOhKXpq,0.532,0.635,8,-6.75,1,0.0303,2.78e-05,0.0,0.156,0.148,82.492
22,OUT THE WINDOW (feat. Overpade),7nI9OipD1znuQKuPG9zBRq,0.492,0.836,8,-2.37,1,0.0624,0.197,0.0,0.22,0.481,172.362
23,ANXIETY,3hyLwD3Z23VDx2SXRdEg9B,0.869,0.742,11,-4.984,1,0.0762,0.124,0.0,0.292,0.297,119.979
24,GED,63T33mvThv0sZQEjTcglYx,0.832,0.493,8,-7.79,1,0.313,0.016,0.0,0.134,0.446,136.865
25,5% TINT,11kDth1aKUEUMq9r1pqyds,0.712,0.481,4,-5.415,0,0.0487,0.173,0.0,0.241,0.062,140.0
26,First Class,1rDQ4oMwGJI7B4tovsBOxc,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998
27,RUNITUP (feat. Teezo Touchdown),13HsOwrwTA5HgLuoaDHncP,0.665,0.469,10,-7.778,0,0.13,0.565,0.000317,0.219,0.142,115.852
28,mathematics,14wlnbFSJj5VTK5c1cDQMQ,0.758,0.843,3,-2.842,0,0.272,0.0608,1.5e-05,0.249,0.871,169.882
29,Jumpin!,4QYmp5IkfsghZzr20l7FgB,0.586,0.528,1,-9.716,1,0.317,0.0779,0.00709,0.185,0.0903,74.179
30,I feel it,2JddvCwB2cnFwUU8JE8Xy9,0.794,0.429,9,-10.803,1,0.458,0.0574,0.0,0.244,0.602,136.974
31,Bestie,6r9xnueU24r4eoG3HXC87E,0.807,0.625,0,-6.67,1,0.351,0.0741,0.0,0.487,0.871,146.031
32,Sleazy Flow,5mt882Eqx22RwFOTE01jS8,0.825,0.234,9,-14.202,1,0.495,0.235,9.54e-06,0.0696,0.18,77.487
33,"You Know?, Pt. 3",6n6TnyJwc10q07Jer3KILk,0.755,0.484,1,-9.941,1,0.282,0.00252,0.0,0.137,0.227,143.724
34,Mr. Put It On,70EiV32gjM86o0XeTj5nq0,0.753,0.735,2,-6.687,1,0.391,0.101,0.0,0.357,0.714,141.982
35,Yam,1RE3rZvv6kImf4fIZCjs2I,0.706,0.695,11,-9.667,1,0.17,0.000648,0.000134,0.108,0.474,75.511
36,NBAYOUNGBOAT,7mfeXGMR9pzX9fOXQlCOP3,0.769,0.807,11,-2.966,1,0.306,0.0515,0.0,0.111,0.364,82.422
37,ScatPacc (feat. NLE Choppa),2WSoVPCIzIQkgMT4SD9LzE,0.758,0.833,1,-3.704,1,0.222,0.432,0.0,0.203,0.76,140.001
38,Antisocial (feat. Slump6s),4KBJ6dFxtup8Ku4uQZcPQ8,0.618,0.605,1,-6.839,1,0.35,0.00196,0.0,0.46,0.494,146.514
39,Run It Up,7p9lnFWT6FKkbPe0Cv1fjG,0.719,0.507,9,-12.005,0,0.339,0.0235,0.0,0.0681,0.632,77.002
40,HOME,2WnPietHTd9hrIPbZnpoHL,0.895,0.468,0,-5.777,0,0.378,0.342,0.0,0.213,0.428,118.019
41,556 (Green Tip) (Spotem G-Mix),6foIbQlxDlg5RzMqY0uOwR,0.865,0.279,6,-11.074,0,0.432,0.227,0.0,0.0527,0.506,74.981
42,Subzero,1OmGrbjzEZXeC4HAiYWwmN,0.376,0.678,0,-8.279,0,0.196,0.2,0.0,0.42,0.154,98.129
43,Dat Way,1xN0TrhNn6vsdcAbW0LOQo,0.699,0.856,11,-2.97,0,0.0523,0.0102,0.0,0.1,0.447,123.039
44,EA (feat. 21 Savage),68MTDH8Kk4jBEV1ah0n89s,0.451,0.876,10,-5.205,0,0.414,0.261,0.0,0.098,0.227,87.306
45,Super Urus,4d1MKNhs76Fsrnjz9u16zb,0.803,0.624,4,-7.97,0,0.0908,0.00206,0.000239,0.363,0.669,134.997
46,"Come On, Let's Go (with Nigo)",6f44p3Kc4ayD9VtbC9Clkr,0.732,0.734,11,-7.968,1,0.0974,0.136,0.000901,0.165,0.488,145.722
47,PAPARAZZI,001U2oRRZXrLbeOJMduXSc,0.841,0.558,4,-5.028,1,0.188,0.128,0.00361,0.102,0.516,75.005
48,Phil Jackson,1gta8EqFZ9rpF7Ci4lo3vD,0.527,0.812,1,-5.778,1,0.372,0.0353,0.0,0.653,0.375,128.414
49,R4C3 v2,0e8U84GGgAy1UXnProZStf,0.649,0.501,5,-9.47,0,0.0807,0.0666,0.000329,0.0904,0.831,77.417
